year_month,geography,date,type,avg_price,price_total_volume,four_zero_four_six_units,four_two_two_five_units,four_seven_seven_zero_units,total_bags,s_bags,l_bags,xl_bags,status,prod_total_volume,california,prod,chile,mexico,peru,columbia
2020-05-01,West,5/31/2020,organic,1.69,387861,16335,36649,921,333956,135903,198051,1,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,West Tex/New Mexico,5/10/2020,conventional,0.85,1379210.96,546825.44,134286.77,20099.25,677999.5,414517.95,261844.07,1637.48,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,West Tex/New Mexico,5/10/2020,organic,1.59,35772,994,983,2103,31691,25484,6208,0,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,West Tex/New Mexico,5/17/2020,conventional,0.89,1240709.05,430203.1,126497.28,21104.42,662904.25,395909.35,265177.09,1817.81,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,West Tex/New Mexico,5/17/2020,organic,1.58,36881,1147,1243,2645,31846,25621,6225,0,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,West Tex/New Mexico,5/24/2020,conventional,0.84,1392438,482757,140335,21199,748147,419451,326088,2608,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,West Tex/New Mexico,5/24/2020,organic,1.61,36906,800,1241,2647,32219,25595,6624,0,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,West Tex/New Mexico,5/3/2020,conventional,0.84,1371086.45,438466.75,155669.82,22535.27,754414.61,437428.99,315477.74,1507.88,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,West Tex/New Mexico,5/3/2020,organic,1.68,25155,1185,948,2537,20485,15679,4806,0,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,West Tex/New Mexico,5/31/2020,conventional,0.84,1289226,415950,121722,18695,732859,455012,276421,1426,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,West Tex/New Mexico,5/31/2020,organic,1.61,32540,1038,1100,2224,28178,21605,6573,0,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-06-01,Albany,6/14/2020,conventional,0.97,225804,11376,179430,499,34498,18750,13875,1873,actual,64385710,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
2020-06-01,Albany,6/14/2020,organic,1.58,3166,51,357,0,2758,1613,1145,0,actual,64385710,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
2020-06-01,Albany,6/21/2020,conventional,1.28,150850.26,11202.65,118629.64,307.38,20710.59,12768.43,6888.83,1053.33,actual,65624404,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
2020-06-01,Albany,6/21/2020,organic,1.54,3724.22,55.93,331.92,0,3336.37,1751.74,1584.63,0,actual,65624404,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
2020-06-01,Albany,6/28/2020,conventional,1.09,162991.94,11482.52,133755.29,266.6,17487.53,14528.15,2422.72,536.66,actual,67186115,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
2020-06-01,Albany,6/28/2020,organic,1.57,3577.18,38.98,400.78,7.31,3130.11,1562.71,1567.4,0,actual,67186115,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
2020-06-01,Albany,6/7/2020,conventional,1.22,165016,10362,118228,185,36241,18289,15647,2306,actual,54322214,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
2020-06-01,Albany,6/7/2020,organic,1.65,3870,223,483,22,3142,1656,1486,0,actual,54322214,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
2020-06-01,Atlanta,6/14/2020,conventional,0.91,975319,410520,23947,70,540783,485742,54732,309,actual,64385710,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
2020-06-01,Atlanta,6/14/2020,organic,1.5,46316,250,3208,0,42858,10767,32091,0,actual,64385710,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
2020-06-01,Atlanta,6/21/2020,conventional,0.91,944439.77,379384.84,24514.3,38.53,540502.1,485673.47,51990.84,2837.79,actual,65624404,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
2020-06-01,Atlanta,6/21/2020,organic,1.49,45703.12,356.33,2936.99,0,42409.8,11066.91,31342.89,0,actual,65624404,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
2020-06-01,Atlanta,6/28/2020,conventional,0.95,880416.25,361866.51,25170.86,51.45,493327.43,441505.98,50298.92,1522.53,actual,67186115,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
2020-06-01,Atlanta,6/28/2020,organic,1.59,41340.65,228.89,2636.15,0,38475.61,10015.4,28460.21,0,actual,67186115,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
2020-06-01,Atlanta,6/7/2020,conventional,1.01,930674,407414,27622,60,495579,440403,55005,171,actual,54322214,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
2020-06-01,Atlanta,6/7/2020,organic,1.61,46534,297,2617,0,43620,9694,33926,0,actual,54322214,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
2020-06-01,Baltimore/Washington,6/14/2020,conventional,1.31,1265031,142114,490604,5938,626376,395981,225983,4412,actual,64385710,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
2020-06-01,Baltimore/Washington,6/14/2020,organic,1.79,53704,426,6869,33,46376,42884,3492,0,actual,64385710,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
2020-06-01,Baltimore/Washington,6/21/2020,conventional,1.33,1203033.08,133151,474775.72,4578.81,590527.55,357292.51,227245.04,5990,actual,65624404,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
2020-06-01,Baltimore/Washington,6/21/2020,organic,1.8,60650.27,452.08,5614.8,10.55,54572.84,50368.68,4204.16,0,actual,65624404,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
2020-06-01,Baltimore/Washington,6/28/2020,conventional,1.35,1136183.95,127966.78,462802.17,5593.79,539821.21,321787.76,216076.79,1956.66,actual,67186115,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
2020-06-01,Baltimore/Washington,6/28/2020,organic,1.8,58663.92,302.14,5730.66,11.88,52619.24,46934.15,5685.09,0,actual,67186115,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
2020-06-01,Baltimore/Washington,6/7/2020,conventional,1.31,1274389,149205,506814,5568,612802,384215,224937,3650,actual,54322214,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
2020-06-01,Baltimore/Washington,6/7/2020,organic,1.65,61276,487,5918,24,54847,51257,3590,0,actual,54322214,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
2020-06-01,Boise,6/14/2020,conventional,1.17,147422,30639,9937,1862,104984,41990,42821,20173,actual,64385710,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
2020-06-01,Boise,6/14/2020,organic,1.7,7967,4,1117,0,6846,3090,3755,0,actual,64385710,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
2020-06-01,Boise,6/21/2020,conventional,1.21,137261.52,32447.64,10276.48,1386.13,93151.27,42914.84,35591.79,14644.64,actual,65624404,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
2020-06-01,Boise,6/21/2020,organic,1.72,7409.46,60.9,969.1,0,6379.46,1728.15,4651.31,0,actual,65624404,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
2020-06-01,Boise,6/28/2020,conventional,1.17,140317.37,34915.46,7507.54,1332.35,96562.02,48933.36,32838.28,14790.38,actual,67186115,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
2020-06-01,Boise,6/28/2020,organic,1.77,6531.04,2.65,723.24,2.65,5802.5,2032.24,3767.31,2.95,actual,67186115,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
2020-06-01,Boise,6/7/2020,conventional,1.24,143387,36870,8249,1755,96513,41185,39323,16005,actual,54322214,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
2020-06-01,Boise,6/7/2020,organic,1.79,7428,0,875,1,6551,2188,4363,0,actual,54322214,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
2020-06-01,Boston,6/14/2020,conventional,1.1,1306611,21880,714382,465,569884,217846,349930,2108,actual,64385710,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
2020-06-01,Boston,6/14/2020,organic,1.98,43987,147,2706,0,41135,39267,1868,0,actual,64385710,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
2020-06-01,Boston,6/21/2020,conventional,1.42,860481.99,20247.33,546750.12,375.13,293109.41,218680.27,71918.04,2511.1,actual,65624404,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
2020-06-01,Boston,6/21/2020,organic,1.94,45162.13,97.5,2436.34,0,42628.29,40233.14,2395.15,0,actual,65624404,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
2020-06-01,Boston,6/28/2020,conventional,1.42,873073.27,21550.2,569855.15,638.64,281029.28,256628.69,23840.59,560,actual,67186115,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
2020-06-01,Boston,6/28/2020,organic,1.96,41945.44,85.36,1362.16,0,40497.92,38816.48,1681.44,0,actual,67186115,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
2020-06-01,Boston,6/7/2020,conventional,1.43,965477,24579,575049,470,365379,266435,96554,2390,actual,54322214,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
2020-06-01,Boston,6/7/2020,organic,2.02,39892,113,3251,0,36528,34667,1861,0,actual,54322214,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
2020-06-01,Buffalo/Rochester,6/14/2020,conventional,1.06,288382,32052,68426,3521,184382,157111,23533,3738,actual,64385710,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
2020-06-01,Buffalo/Rochester,6/14/2020,organic,1.59,2323,693,175,0,1456,1456,0,0,actual,64385710,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
2020-06-01,Buffalo/Rochester,6/21/2020,conventional,1.09,245620.6,26802.28,68533.86,3528.59,146755.87,125445.44,18953.76,2356.67,actual,65624404,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
2020-06-01,Buffalo/Rochester,6/21/2020,organic,1.74,12771.38,757,166.36,1.25,11846.77,11846.77,0,0,actual,65624404,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
2020-06-01,Buffalo/Rochester,6/28/2020,conventional,1.08,228977.83,25089.35,61450.21,3397.21,139041.06,120437.51,17540.21,1063.34,actual,67186115,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
2020-06-01,Buffalo/Rochester,6/28/2020,organic,1.73,9317.56,702.74,283.1,0,8331.72,8331.72,0,0,actual,67186115,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
2020-06-01,Buffalo/Rochester,6/7/2020,conventional,0.91,328970,22955,63341,3310,239364,143958,91949,3457,actual,54322214,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
2020-06-01,Buffalo/Rochester,6/7/2020,organic,1.19,4257,805,200,0,3252,3249,3,0,actual,54322214,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
2020-06-01,California,6/14/2020,conventional,1.21,8019954,2382528,1198734,304919,4133773,2207167,1334802,591803,actual,64385710,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
2020-06-01,California,6/14/2020,organic,1.82,403721,36201,27213,103,340205,186548,153657,0,actual,64385710,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
2020-06-01,California,6/21/2020,conventional,1.25,7782805.53,2227043.3,992483.11,263989.43,4299289.69,2066228.23,1539688.85,693372.61,actual,65624404,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
2020-06-01,California,6/21/2020,organic,1.73,422817.15,35646.66,23902.64,50.6,363217.25,182394.85,180822.4,0,actual,65624404,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
2020-06-01,California,6/28/2020,conventional,1.14,8076619.86,1982718.79,1263005.43,263645.52,4567250.12,2099139.3,1853178.56,614932.26,actual,67186115,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
2020-06-01,California,6/28/2020,organic,1.72,366012.79,42054.24,22398.26,82.23,301478.06,155740.17,145737.89,0,actual,67186115,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
2020-06-01,California,6/7/2020,conventional,1.25,8180834,2311329,1195403,442834,4231267,2170638,1608253,452377,actual,54322214,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
2020-06-01,California,6/7/2020,organic,1.83,407543,45119,23436,66,338922,193680,145242,0,actual,54322214,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
2020-06-01,Charlotte,6/14/2020,conventional,1.22,410145,178354,67317,6263,158212,123799,33962,450,actual,64385710,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
2020-06-01,Charlotte,6/14/2020,organic,1.55,21854,140,4590,42,17082,11035,6047,0,actual,64385710,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
2020-06-01,Charlotte,6/21/2020,conventional,1.24,378244.75,168512.71,62430.07,5667.48,141634.49,112731.44,25124.12,3778.93,actual,65624404,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
2020-06-01,Charlotte,6/21/2020,organic,1.66,18665.37,158.02,5199.41,45.85,13262.09,9267.17,3994.92,0,actual,65624404,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
2020-06-01,Charlotte,6/28/2020,conventional,1.2,378754.57,182457.8,61503.23,6477.76,128315.78,103473,22412.78,2430,actual,67186115,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
2020-06-01,Charlotte,6/28/2020,organic,1.59,20379.23,194.55,4766.6,46.99,15371.09,12639.43,2731.66,0,actual,67186115,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
2020-06-01,Charlotte,6/7/2020,conventional,1.23,418393,183938,66070,7022,161363,125275,36068,20,actual,54322214,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
2020-06-01,Charlotte,6/7/2020,organic,1.56,23073,157,4944,42,17931,9821,8109,0,actual,54322214,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
2020-06-01,Chicago,6/14/2020,conventional,1.43,993788,140164,210454,50489,592681,321290,150976,120415,actual,64385710,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
2020-06-01,Chicago,6/14/2020,organic,1.76,81448,995,6599,0,73853,19483,54371,0,actual,64385710,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
2020-06-01,Chicago,6/21/2020,conventional,1.49,925141.41,126396.3,192125.18,44874.08,561745.85,311533.29,107365.74,142846.82,actual,65624404,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
2020-06-01,Chicago,6/21/2020,organic,1.78,83088.51,1023.74,6300.79,0,75763.98,17862.05,57901.93,0,actual,65624404,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
2020-06-01,Chicago,6/28/2020,conventional,0.84,1732687.57,271648.02,202931.85,47375.22,1210732.48,938948.56,93908.54,177875.38,actual,67186115,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
2020-06-01,Chicago,6/28/2020,organic,1.85,58925.11,642.08,4058.8,0,54224.23,12584.39,41639.84,0,actual,67186115,15228590,"(2020-06-01,6/28/2020,actual,67186115,15228590,0,35035819,16687516,234188)",0,35035819,16687516,234188
2020-06-01,Chicago,6/7/2020,conventional,1.21,1192494,181157,199570,57040,754726,249765,369236,135726,actual,54322214,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
2020-06-01,Chicago,6/7/2020,organic,1.81,60502,788,4039,0,55674,13092,42582,0,actual,54322214,12247478,"(2020-06-01,6/7/2020,actual,54322214,12247478,0,33956728,8022343,95663)",0,33956728,8022343,95663
2020-06-01,Cincinnati/Dayton,6/14/2020,conventional,1.06,391189,101473,15928,11330,262458,231843,17085,13530,actual,64385710,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
2020-06-01,Cincinnati/Dayton,6/14/2020,organic,1.52,26564,137,3129,0,23299,4071,19228,0,actual,64385710,13344459,"(2020-06-01,6/14/2020,actual,64385710,13344459,0,39424664,11425260,191326)",0,39424664,11425260,191326
2020-06-01,Cincinnati/Dayton,6/21/2020,conventional,1.07,385737.55,95571.54,19341.82,11313.02,259511.17,240591.96,14738.19,4181.02,actual,65624404,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
2020-06-01,Cincinnati/Dayton,6/21/2020,organic,1.56,27117.66,86.49,2957.85,0,24073.32,3989.29,20084.03,0,actual,65624404,13754827,"(2020-06-01,6/21/2020,actual,65624404,13754827,0,39545860,12136375,187340)",0,39545860,12136375,187340
